Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,src_Name,src_IATA,src_City,src_Country,src_Latitude,src_Longitude,dest_Name,dest_IATA,dest_City,dest_Country,dest_Latitude,dest_Longitude
UA,5209,PGA,4124,DEN,3751,Y,0,BE1,Page Municipal Airport,PGA,Page,United States,36.92610168,-111.447998,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,PHC,275,LOS,273,Y,0,333,Port Harcourt International Airport,PHC,Port Hartcourt,Nigeria,5.0154900550842285,6.94959020614624,Murtala Muhammed International Airport,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706
UA,5209,PHL,3752,IAD,3714,Y,0,ER4,Philadelphia International Airport,PHL,Philadelphia,United States,39.87189865112305,-75.24109649658203,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,PHL,3752,YYZ,193,Y,0,E75,Philadelphia International Airport,PHL,Philadelphia,United States,39.87189865112305,-75.24109649658203,Lester B. Pearson International Airport,YYZ,Toronto,Canada,43.6772003174,-79.63059997559999
UA,5209,PHX,3462,LAX,3484,Y,0,CR7 CRJ,Phoenix Sky Harbor International Airport,PHX,Phoenix,United States,33.43429946899414,-112.01200103759766,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
UA,5209,PHX,3462,SOW,7078,Y,0,BE1,Phoenix Sky Harbor International Airport,PHX,Phoenix,United States,33.43429946899414,-112.01200103759766,Show Low Regional Airport,SOW,Show Low,United States,34.265499115,-110.005996704
UA,5209,PIA,4046,DEN,3751,Y,0,CRJ,General Wayne A. Downing Peoria International Airport,PIA,Peoria,United States,40.664199829100006,-89.6932983398,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,PIA,4046,ORD,3830,Y,0,ER4 ERJ CRJ,General Wayne A. Downing Peoria International Airport,PIA,Peoria,United States,40.664199829100006,-89.6932983398,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,PIR,5761,DEN,3751,Y,0,BE1,Pierre Regional Airport,PIR,Pierre,United States,44.38270187,-100.2860031,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,PIR,5761,HON,3491,Y,0,BE1,Pierre Regional Airport,PIR,Pierre,United States,44.38270187,-100.2860031,Huron Regional Airport,HON,Huron,United States,44.38520050048828,-98.22850036621094
UA,5209,PIT,3570,IAD,3714,Y,0,DH4 ERJ CR7,Pittsburgh International Airport,PIT,Pittsburgh,United States,40.49150085,-80.23290253,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,PIT,3570,YYZ,193,Y,0,DH1,Pittsburgh International Airport,PIT,Pittsburgh,United States,40.49150085,-80.23290253,Lester B. Pearson International Airport,YYZ,Toronto,Canada,43.6772003174,-79.63059997559999
UA,5209,PKB,4114,CLE,3486,Y,0,BE1,Mid Ohio Valley Regional Airport,PKB,PARKERSBURG,United States,39.34510040283203,-81.43920135498047,Cleveland Hopkins International Airport,CLE,Cleveland,United States,41.411701202399996,-81.8498001099
UA,5209,PNS,3564,IAH,3550,Y,0,ERJ,Pensacola Regional Airport,PNS,Pensacola,United States,30.473400115967003,-87.18659973144501,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
UA,5209,PNS,3564,MCO,3878,Y,0,SF3,Pensacola Regional Airport,PNS,Pensacola,United States,30.473400115967003,-87.18659973144501,Orlando International Airport,MCO,Orlando,United States,28.429399490356445,-81.30899810791016
UA,5209,PNS,3564,ORD,3830,Y,0,ERJ,Pensacola Regional Airport,PNS,Pensacola,United States,30.473400115967003,-87.18659973144501,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,PNS,3564,TPA,3646,Y,0,SF3,Pensacola Regional Airport,PNS,Pensacola,United States,30.473400115967003,-87.18659973144501,Tampa International Airport,TPA,Tampa,United States,27.975500106811523,-82.533203125
UA,5209,PRG,1587,BRU,302,Y,0,DH4,Václav Havel Airport Prague,PRG,Prague,Czech Republic,50.1008,14.26,Brussels Airport,BRU,Brussels,Belgium,50.9014015198,4.48443984985
UA,5209,PSC,6133,DEN,3751,Y,0,CRJ,Tri Cities Airport,PSC,Pasco,United States,46.26470184326172,-119.11900329589844,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,PSC,6133,SFO,3469,Y,0,CRJ,Tri Cities Airport,PSC,Pasco,United States,46.26470184326172,-119.11900329589844,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,PSP,3839,IAH,3550,Y,0,CR7,Palm Springs International Airport,PSP,Palm Springs,United States,33.829700469970696,-116.50700378417969,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
UA,5209,PSP,3839,LAS,3877,Y,0,EM2,Palm Springs International Airport,PSP,Palm Springs,United States,33.829700469970696,-116.50700378417969,McCarran International Airport,LAS,Las Vegas,United States,36.08010101,-115.1520004
UA,5209,PSP,3839,LAX,3484,Y,0,EM2 CR7,Palm Springs International Airport,PSP,Palm Springs,United States,33.829700469970696,-116.50700378417969,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
UA,5209,PSP,3839,SFO,3469,Y,0,CRJ CR7,Palm Springs International Airport,PSP,Palm Springs,United States,33.829700469970696,-116.50700378417969,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,PTY,1871,JFK,3797,Y,0,738,Tocumen International Airport,PTY,Panama City,Panama,9.0713596344,-79.3834991455,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015
UA,5209,PTY,1871,LAS,3877,Y,0,738,Tocumen International Airport,PTY,Panama City,Panama,9.0713596344,-79.3834991455,McCarran International Airport,LAS,Las Vegas,United States,36.08010101,-115.1520004
UA,5209,PTY,1871,LAX,3484,Y,0,738,Tocumen International Airport,PTY,Panama City,Panama,9.0713596344,-79.3834991455,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
UA,5209,PTY,1871,ORD,3830,Y,0,738,Tocumen International Airport,PTY,Panama City,Panama,9.0713596344,-79.3834991455,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,PUB,3527,DEN,3751,Y,0,EM2,Pueblo Memorial Airport,PUB,Pueblo,United States,38.289100646972656,-104.49700164794922,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,PVD,3641,EWR,3494,Y,0,DH3 DH2 ERJ,Theodore Francis Green State Airport,PVD,Providence,United States,41.732601,-71.42040300000002,Newark Liberty International Airport,EWR,Newark,United States,40.69250106811523,-74.168701171875
UA,5209,PVD,3641,IAD,3714,Y,0,DH4 CR7 DH2 CRJ,Theodore Francis Green State Airport,PVD,Providence,United States,41.732601,-71.42040300000002,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,QRO,1838,IAH,3550,Y,0,CR7 ERJ,Querétaro Intercontinental Airport,QRO,Queretaro,Mexico,20.6173,-100.185997,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
UA,5209,RAP,4087,DEN,3751,Y,0,ERJ DH4 CRJ,Rapid City Regional Airport,RAP,Rapid City,United States,44.0452995300293,-103.05699920654295,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,RAP,4087,ORD,3830,Y,0,ERJ,Rapid City Regional Airport,RAP,Rapid City,United States,44.0452995300293,-103.05699920654295,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,RDD,4098,SFO,3469,Y,0,EM2,Redding Municipal Airport,RDD,Redding,United States,40.50899887,-122.2929993,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,RDM,4103,DEN,3751,Y,0,CRJ,Roberts Field,RDM,Redmond-Bend,United States,44.2541008,-121.1500015,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,RDM,4103,PDX,3720,Y,0,EM2,Roberts Field,RDM,Redmond-Bend,United States,44.2541008,-121.1500015,Portland International Airport,PDX,Portland,United States,45.58869934,-122.5979996
UA,5209,RDM,4103,SFO,3469,Y,0,CRJ EM2,Roberts Field,RDM,Redmond-Bend,United States,44.2541008,-121.1500015,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,REP,3035,ICN,3930,Y,0,321,Siem Reap International Airport,REP,Siem-reap,Cambodia,13.410699844400005,103.81300354,Incheon International Airport,ICN,Seoul,South Korea,37.46910095214844,126.45099639892578
UA,5209,RIC,3608,CLE,3486,Y,0,ERJ ER4,Richmond International Airport,RIC,Richmond,United States,37.50519943237305,-77.3197021484375,Cleveland Hopkins International Airport,CLE,Cleveland,United States,41.411701202399996,-81.8498001099
UA,5209,RIC,3608,EWR,3494,Y,0,ERJ,Richmond International Airport,RIC,Richmond,United States,37.50519943237305,-77.3197021484375,Newark Liberty International Airport,EWR,Newark,United States,40.69250106811523,-74.168701171875
UA,5209,RIC,3608,IAD,3714,Y,0,ERJ ER4 CR7,Richmond International Airport,RIC,Richmond,United States,37.50519943237305,-77.3197021484375,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,RIC,3608,IAH,3550,Y,0,ERJ,Richmond International Airport,RIC,Richmond,United States,37.50519943237305,-77.3197021484375,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
UA,5209,RKS,5766,DEN,3751,Y,0,EM2,Southwest Wyoming Regional Airport,RKS,Rock Springs,United States,41.5942,-109.065001,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,RNO,3807,LAX,3484,Y,0,CR7,Reno Tahoe International Airport,RNO,Reno,United States,39.49909973144531,-119.76799774169922,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
UA,5209,RNO,3807,SFO,3469,Y,0,CR7 CRJ,Reno Tahoe International Airport,RNO,Reno,United States,39.49909973144531,-119.76799774169922,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,ROA,4016,IAD,3714,Y,0,ER4 DH2,Roanoke–Blacksburg Regional Airport,ROA,Roanoke VA,United States,37.3255,-79.975403,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,ROA,4016,ORD,3830,Y,0,ER4 ERJ,Roanoke–Blacksburg Regional Airport,ROA,Roanoke VA,United States,37.3255,-79.975403,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,ROB,1063,BRU,302,Y,0,333,Roberts International Airport,ROB,Monrovia,Liberia,6.23379,-10.3623,Brussels Airport,BRU,Brussels,Belgium,50.9014015198,4.48443984985
UA,5209,ROC,3622,CLE,3486,Y,0,DH2 DH3,Greater Rochester International Airport,ROC,Rochester,United States,43.118900299072266,-77.67240142822266,Cleveland Hopkins International Airport,CLE,Cleveland,United States,41.411701202399996,-81.8498001099
UA,5209,ROC,3622,EWR,3494,Y,0,DH2 ERJ DH3,Greater Rochester International Airport,ROC,Rochester,United States,43.118900299072266,-77.67240142822266,Newark Liberty International Airport,EWR,Newark,United States,40.69250106811523,-74.168701171875
UA,5209,ROC,3622,IAD,3714,Y,0,ER4 DH2 CR7 CRJ,Greater Rochester International Airport,ROC,Rochester,United States,43.118900299072266,-77.67240142822266,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,ROP,2243,GUM,2246,Y,0,ATR,Rota International Airport,ROP,Rota,Northern Mariana Islands,14.17430019378662,145.2429962158203,Antonio B. Won Pat International Airport,GUM,Agana,Guam,13.4834003448,144.796005249
UA,5209,ROP,2243,SPN,2244,Y,0,ATR,Rota International Airport,ROP,Rota,Northern Mariana Islands,14.17430019378662,145.2429962158203,Saipan International Airport,SPN,Saipan,Northern Mariana Islands,15.119000000000002,145.729004
UA,5209,ROR,2256,MNL,2397,Y,0,738,Babelthuap Airport,ROR,Babelthuap,Palau,7.367310000000002,134.544236,Ninoy Aquino International Airport,MNL,Manila,Philippines,14.5086,121.019997
UA,5209,RSW,3793,EYW,3875,Y,0,SF3,Southwest Florida International Airport,RSW,Fort Myers,United States,26.53619956970215,-81.75520324707031,Key West International Airport,EYW,Key West,United States,24.556100845336914,-81.75959777832031
UA,5209,RSW,3793,MCO,3878,Y,0,SF3,Southwest Florida International Airport,RSW,Fort Myers,United States,26.53619956970215,-81.75520324707031,Orlando International Airport,MCO,Orlando,United States,28.429399490356445,-81.30899810791016
UA,5209,SAF,3784,DEN,3751,Y,0,ERJ,Santa Fe Municipal Airport,SAF,Santa Fe,United States,35.617099761999995,-106.08899688700001,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,SAL,1892,DFW,3670,Y,0,E90,Monseñor Óscar Arnulfo Romero International Airport,SAL,San Salvador,El Salvador,13.4409,-89.055702,Dallas Fort Worth International Airport,DFW,Dallas-Fort Worth,United States,32.896801,-97.038002
UA,5209,SAL,1892,JFK,3797,Y,0,320,Monseñor Óscar Arnulfo Romero International Airport,SAL,San Salvador,El Salvador,13.4409,-89.055702,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015
UA,5209,SAL,1892,LAX,3484,Y,0,320 321,Monseñor Óscar Arnulfo Romero International Airport,SAL,San Salvador,El Salvador,13.4409,-89.055702,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
UA,5209,SAL,1892,MIA,3576,Y,0,320 E90,Monseñor Óscar Arnulfo Romero International Airport,SAL,San Salvador,El Salvador,13.4409,-89.055702,Miami International Airport,MIA,Miami,United States,25.79319953918457,-80.29060363769531
UA,5209,SAL,1892,SFO,3469,Y,0,319 320,Monseñor Óscar Arnulfo Romero International Airport,SAL,San Salvador,El Salvador,13.4409,-89.055702,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,SAN,3731,LAX,3484,Y,0,CR7 EM2,San Diego International Airport,SAN,San Diego,United States,32.7336006165,-117.190002441,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
UA,5209,SAP,1772,MIA,3576,Y,0,320 E90 319,Ramón Villeda Morales International Airport,SAP,San Pedro Sula,Honduras,15.4526,-87.923599,Miami International Airport,MIA,Miami,United States,25.79319953918457,-80.29060363769531
UA,5209,SAT,3621,IAD,3714,Y,0,E70 CR7,San Antonio International Airport,SAT,San Antonio,United States,29.533700942993164,-98.46980285644531,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,SAT,3621,LAX,3484,Y,0,CR7,San Antonio International Airport,SAT,San Antonio,United States,29.533700942993164,-98.46980285644531,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
UA,5209,SAT,3621,ORD,3830,Y,0,CR7,San Antonio International Airport,SAT,San Antonio,United States,29.533700942993164,-98.46980285644531,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,SAT,3621,SFO,3469,Y,0,CR7,San Antonio International Airport,SAT,San Antonio,United States,29.533700942993164,-98.46980285644531,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,SAV,3613,EWR,3494,Y,0,ERJ,Savannah Hilton Head International Airport,SAV,Savannah,United States,32.12760162,-81.20210266,Newark Liberty International Airport,EWR,Newark,United States,40.69250106811523,-74.168701171875
UA,5209,SAV,3613,IAD,3714,Y,0,CRJ ERJ CR7,Savannah Hilton Head International Airport,SAV,Savannah,United States,32.12760162,-81.20210266,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,SAV,3613,IAH,3550,Y,0,ERJ,Savannah Hilton Head International Airport,SAV,Savannah,United States,32.12760162,-81.20210266,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
UA,5209,SAV,3613,ORD,3830,Y,0,ERJ CR7 CRJ,Savannah Hilton Head International Airport,SAV,Savannah,United States,32.12760162,-81.20210266,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,SBA,3949,DEN,3751,Y,0,CRJ,Santa Barbara Municipal Airport,SBA,Santa Barbara,United States,34.42620087,-119.8399963,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,SBA,3949,LAX,3484,Y,0,EM2,Santa Barbara Municipal Airport,SBA,Santa Barbara,United States,34.42620087,-119.8399963,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
UA,5209,SBA,3949,SFO,3469,Y,0,EM2,Santa Barbara Municipal Airport,SBA,Santa Barbara,United States,34.42620087,-119.8399963,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,SBN,4359,ORD,3830,Y,0,CR7 ERJ CRJ E70,South Bend Regional Airport,SBN,South Bend,United States,41.70869827270508,-86.31729888916016,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,SBP,5768,LAX,3484,Y,0,EM2,San Luis County Regional Airport,SBP,San Luis Obispo,United States,35.2368011475,-120.64199829100001,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
UA,5209,SBP,5768,SFO,3469,Y,0,EM2,San Luis County Regional Airport,SBP,San Luis Obispo,United States,35.2368011475,-120.64199829100001,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,SCE,4318,IAD,3714,Y,0,DH2,University Park Airport,SCE,State College Pennsylvania,United States,40.8493003845,-77.84870147710002,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,SCE,4318,ORD,3830,Y,0,ERJ,University Park Airport,SCE,State College Pennsylvania,United States,40.8493003845,-77.84870147710002,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,SDF,4014,CLE,3486,Y,0,ERJ CRJ,Louisville International Standiford Field,SDF,Louisville,United States,38.1744,-85.736,Cleveland Hopkins International Airport,CLE,Cleveland,United States,41.411701202399996,-81.8498001099
UA,5209,SDF,4014,DEN,3751,Y,0,ERJ,Louisville International Standiford Field,SDF,Louisville,United States,38.1744,-85.736,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,SDF,4014,EWR,3494,Y,0,ERJ E70,Louisville International Standiford Field,SDF,Louisville,United States,38.1744,-85.736,Newark Liberty International Airport,EWR,Newark,United States,40.69250106811523,-74.168701171875
UA,5209,SDF,4014,IAD,3714,Y,0,ERJ,Louisville International Standiford Field,SDF,Louisville,United States,38.1744,-85.736,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,SDF,4014,IAH,3550,Y,0,ERJ E70 CRJ,Louisville International Standiford Field,SDF,Louisville,United States,38.1744,-85.736,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
